Unnamed: 0,tconst,title,movie_budget,movie_homepage,movie_api_id,movie_origin_country,movie_original_language,movie_original_title,movie_overview,movie_popularity,movie_poster_path_1,movie_release_date,movie_revenue,movie_tagline,movie_vote_average_tmdb,movie_vote_count_tmdb,movie_startYear,movie_runtimeMinutes,movie_genres_y,movie_averageRating_tmdb,movie_numVotes,collection_movie_id,collection_movie_name,genre_id_1,genres_x_1,genre_id_2,genres_x_2,genre_id_3,genres_x_3,genre_id_4,genres_x_4,genre_id_5,genres_x_5,production_logo_path_1,production_companies_name_1,production_companies_1_origin_country,production_1_iso,production_1_countries_code,production_1_countries_name,id_x,key,youtube_url,id_y,keywords,movie_overview_fr,movie_tagline_fr,movie_poster_path_fr,movie_poster_url_fr,trailer_url_fr
566,tt1155056,"I Love You, Man",41000000,http://www.iloveyouman.com/,16538,US,en,"I Love You, Man","Peter Klaven is a successful real estate agent who, upon getting engaged to the woman of his dreams, Zooey, discovers, to his dismay and chagrin, that he has no male friend close enough to serve as his Best Man. Peter immediately sets out to rectify the situation, embarking on a series of bizarre and awkward ""man-dates.""","5,9375",https://image.tmdb.org/t/p/w600_and_h900_face/xr4zAYsvgTzvMMiWu6qCAP9WBer.jpg,"2009-03-20 00:00:00,000",92000000,Are you man enough to say it?,"6,6",1845,2009,105,"Comedy,Romance",7,223483,,,35, Comedy,10749.0, Romance,,,,,,, /oZyR5maGM96jReVgW7oJ7mXN8ts.png, The Montecito Picture Company, US,iso_3166_1, US, United States of America,16538,um5DuTLzw-I,https://www.youtube.com/watch?v=um5DuTLzw-I,16538,"[{'id': 6038, 'name': 'marriage'}, {'id': 3230, 'name': 'male friendship'}, {'id': 13027, 'name': 'wedding'}, {'id': 14600, 'name': 'guitar player'}, {'id': 18001, 'name': 'rock band'}, {'id': 158142, 'name': 'real estate agent'}, {'id': 165547, 'name': 'fiancé fiancée relationship'}, {'id': 167863, 'name': 'male bonding'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 196499, 'name': 'best man'}, {'id': 207863, 'name': 'engaged couple'}, {'id': 208275, 'name': 'socially awkward'}, {'id': 258533, 'name': 'gay theme'}, {'id': 295959, 'name': 'best friends'}, {'id': 309624, 'name': 'no friends'}, {'id': 315205, 'name': 'gay brother'}, {'id': 331245, 'name': 'man date'}]","Peter Klaven, un brillant agent immobilier, est sur le point de se fiancer avec Zooey, la femme de ses rêves, quand il réalise, avec peine et consternation, qu'il n'a pas d'ami homme suffisamment proche pour lui servir de témoin. Peter décide aussitôt de rectifier cette situation et se lance dans une série de rendez-vous ""entre homme"" tous plus bizarres et gênants les uns que les autres, jusqu'au jour où il rencontre Sydney Fife, un homme charmant et plein de caractère, avec qui ça clique instantanément. Mais plus les deux hommes se rapprochent, plus la relation de Peter avec Zooey se détériore, le poussant finalement à devoir choisir entre sa fiancée et son nouveau ""pote"", au fil d'une histoire explorant avec humour ce que signifie réellement ""être amis"".",,/9chD8EcqyJzyW56ximByI9o4qw8.jpg,https://image.tmdb.org/t/p/w500/9chD8EcqyJzyW56ximByI9o4qw8.jpg,https://www.youtube.com/watch?v=um5DuTLzw-I
567,tt11563598,Un parfait inconnu,65000000,https://www.searchlightpictures.com/a-complete-unknown,661539,US,en,A Complete Unknown,"New York, early 1960s. Against the backdrop of a vibrant music scene and tumultuous cultural upheaval, an enigmatic 19-year-old from Minnesota arrives in the West Village with his guitar and revolutionary talent, destined to change the course of American music.","5,8027",https://image.tmdb.org/t/p/w600_and_h900_face/llWl3GtNoXosbvYboelmoT459NM.jpg,"2024-12-25 00:00:00,000",138003641,The ballad of a true original.,"7,104",1255,2024,141,"Biography,Drama,Music","7,3",106242,,,18, Drama,10402.0, Music,,,,,,, /rWle9OfyIp3Icg0sikmboQwCyhI.png, Veritas Entertainment Group, US,iso_3166_1, US, United States of America,661539,XOz9QQzK36U,https://www.youtube.com/watch?v=XOz9QQzK36U,661539,"[{'id': 818, 'name': 'based on novel or book'}, {'id': 4048, 'name': 'musician'}, {'id': 5565, 'name': 'biography'}, {'id': 208992, 'name': '1960s'}, {'id': 325797, 'name': 'disdainful'}]","New York, début des années 60. Au cœur de l’effervescente scène musicale et culturelle de l’époque, Bob Dylan,  énigmatique jeune homme de 19 ans, arrive dans le West Village depuis son Minnesota natal, avec sa guitare et un talent hors normes qui changeront à jamais le cours de la musique américaine. Alors qu’il noue d’intimes relations durant son ascension vers la gloire, il finit par se sentir étouffé par le mouvement folk et, refusant d’être mis dans une case, fait un choix controversé qui aura des répercussions à l’échelle mondiale…",La ballade d'un vrai original.,/byHotTwWs60nKdlH2lhYkIVNvYp.jpg,https://image.tmdb.org/t/p/w500/byHotTwWs60nKdlH2lhYkIVNvYp.jpg,https://www.youtube.com/watch?v=Nb_Gvv52-EI
568,tt1156398,Bienvenue à Zombieland,23600000,https://www.sonypictures.com/movies/zombieland,19908,US,en,Zombieland,"Columbus has made a habit of running from what scares him. Tallahassee doesn't have fears. If he did, he'd kick their ever-living ass. In a world overrun by zombies, these two are perfectly evolved survivors. But now, they're about to stare down the most terrifying prospect of all: each other.","7,0188",https://image.tmdb.org/t/p/w600_and_h900_face/dUkAmAyPVqubSBNRjRqCgHggZcK.jpg,"2009-10-02 00:00:00,000",102391540,Nut up or shut up.,"7,3",12788,2009,88,"Action,Comedy,Horror","7,5",656409,537982.0, Zombieland Collection,35, Comedy,27.0, Horror,,,,,,, /71BqEFAF4V3qjjMPCpLuyJFB9A.png, Columbia Pictures, US,iso_3166_1, US, United States of America,19908,NwxrW2nhpSE,https://www.youtube.com/watch?v=NwxrW2nhpSE,19908,"[{'id': 521, 'name': 'washington dc, usa'}, {'id': 380, 'name': 'sibling relationship'}, {'id': 291, 'name': 'circus'}, {'id': 4458, 'name': 'post-apocalyptic future'}, {'id': 10292, 'name': 'gore'}, {'id': 9755, 'name': 'parody'}, {'id': 7312, 'name': 'road trip'}, {'id': 12377, 'name': 'zombie'}, {'id': 50009, 'name': 'survival horror'}, {'id': 155582, 'name': 'amusement park'}, {'id': 167068, 'name': 'twinkie'}, {'id': 167081, 'name': 'body count'}, {'id': 167085, 'name': 'zombification'}, {'id': 167095, 'name': 'disposing of a dead body'}, {'id': 167104, 'name': 'loner'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 186565, 'name': 'zombie apocalypse'}, {'id': 225012, 'name': 'satirical'}, {'id': 235354, 'name': 'fear of clowns'}, {'id': 309974, 'name': 'absurd'}, {'id': 311315, 'name': 'dramatic'}, {'id': 320420, 'name': 'hilarious'}, {'id': 325809, 'name': 'enthusiastic'}, {'id': 325812, 'name': 'exhilarated'}, {'id': 325817, 'name': 'foreboding'}, {'id': 325818, 'name': 'frightened'}, {'id': 325845, 'name': 'sarcastic'}]","Dans un monde infesté de zombies, deux hommes tentent de survivre. Columbus, le plus jeune, est terrorisé à l'idée d'être dévoré. C'est une poule mouillée, mais sa prudence pourrait bien lui sauver la vie… Tallahassee, lui, est un chasseur de zombies qui ne craint plus rien ni personne. Armé d'un fusil d'assaut, il se donne corps et âme à la seule mission qui compte pour lui : trouver les derniers exemplaires de ses biscuits préférés, des Twinkies, encore disponibles sur Terre. Dans leur périple, les deux survivants sont rejoints par Wichita et Little Rock, deux jeunes filles. Tous ont désormais deux défis impossibles à relever : affronter les zombies et apprendre à s'entendre…",Ici c'est mortel !,/4PztLhccCdfKDnlf3BQ83NnSzJA.jpg,https://image.tmdb.org/t/p/w500/4PztLhccCdfKDnlf3BQ83NnSzJA.jpg,https://www.youtube.com/watch?v=HFTsC0S2qbg
569,tt11564570,Glass Onion : Une histoire à couteaux tirés,40000000,https://glassonionmovie.com,661374,US,en,Glass Onion: A Knives Out Mystery,World-famous detective Benoit Blanc heads to Greece to peel back the layers of a mystery surrounding a tech billionaire and his eclectic crew of friends.,"7,3604",https://image.tmdb.org/t/p/w600_and_h900_face/vDGr1YdrlfbU9wxTOdpf3zChmv9.jpg,"2022-11-23 00:00:00,000",15000000,"When the game ends, the mystery begins.","7,038",6193,2022,139,"Comedy,Crime,Drama","7,1",489510,722971.0, Knives Out Collection,35, Comedy,80.0, Crime,9648.0, Mystery,,,,, /aUOo1S2AabqQnRrXK6XuObWPDyK.png, T-Street, US,iso_3166_1, US, United States of America,661374,9YP3a8yItFM,https://www.youtube.com/watch?v=9YP3a8yItFM,661374,"[{'id': 703, 'name': 'detective'}, {'id': 1200, 'name': 'greece'}, {'id': 5340, 'name': 'investigation'}, {'id': 2978, 'name': 'mona lisa (la gioconda)'}, {'id': 10123, 'name': 'dark comedy'}, {'id': 8201, 'name': 'satire'}, {'id': 9663, 'name': 'sequel'}, {'id': 9826, 'name': 'murder'}, {'id': 12547, 'name': 'billionaire'}, {'id': 12570, 'name': 'whodunit'}, {'id': 17996, 'name': 'puzzle box'}, {'id': 33514, 'name': 'clue'}, {'id': 204353, 'name': 'identical twin'}, {'id': 207046, 'name': 'murder mystery'}, {'id': 232763, 'name': 'arrested development'}, {'id': 239239, 'name': 'closeted homosexual'}, {'id': 263237, 'name': 'covid-19'}, {'id': 276775, 'name': 'irreverent'}, {'id': 315905, 'name': 'offbeat'}, {'id': 319397, 'name': 'witty'}, {'id': 325765, 'name': 'amused'}]","Direction la Grèce pour le célèbre détective Benoit Blanc, qui doit élucider un mystère entourant un milliardaire de la technologie et son groupe d'amis hauts en couleur.",Une tragédie grecque… en quelque sorte.,/j8mGH7DzwUD9soODpUI64PWNumg.jpg,https://image.tmdb.org/t/p/w500/j8mGH7DzwUD9soODpUI64PWNumg.jpg,https://www.youtube.com/watch?v=wTWhPxBaev4
570,tt1160419,Dune : Première Partie,165000000,https://www.dunemovie.com/,438631,US,en,Dune,"Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive.","19,5955",https://image.tmdb.org/t/p/w600_and_h900_face/d5NXSklXo0qyIYkgV94XAgMIckC.jpg,"2021-09-15 00:00:00,000",407573628,It begins.,"7,8",14132,2021,155,"Action,Adventure,Drama",8,986644,726871.0, Dune Collection,878, Science Fiction,12.0, Adventure,,,,,,, /5UQsZrfbfG2dYJbx8DxfoTr2Bvu.png, Legendary Pictures, US,iso_3166_1, US, United States of America,438631,V94LRgJ42PA,https://www.youtube.com/watch?v=V94LRgJ42PA,438631,"[{'id': 11195, 'name': 'empire'}, {'id': 2964, 'name': 'future'}, {'id': 6092, 'name': 'army'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 530, 'name': 'prophecy'}, {'id': 4565, 'name': 'dystopia'}, {'id': 2280, 'name': 'emperor'}, {'id': 5789, 'name': 'sand'}, {'id': 6074, 'name': 'spice'}, {'id': 6410, 'name': 'hallucinogen'}, {'id': 10202, 'name': 'treason'}, {'id': 9552, 'name': 'baron'}, {'id': 9748, 'name': 'revenge'}, {'id': 10170, 'name': 'premonition'}, {'id': 10085, 'name': 'betrayal'}, {'id': 9882, 'name': 'space'}, {'id': 10489, 'name': 'water shortage'}, {'id': 13031, 'name': 'creature'}, {'id': 18034, 'name': 'desert'}, {'id': 18109, 'name': 'knife fight'}, {'id': 40850, 'name': 'destiny'}, {'id': 158144, 'name': 'giant worm'}, {'id': 161176, 'name': 'space opera'}, {'id': 178080, 'name': 'sand dune'}, {'id': 194063, 'name': 'messiah'}, {'id': 197056, 'name': 'meditative'}, {'id': 240237, 'name': 'mother son relationship'}, {'id': 286709, 'name': 'giant creature'}, {'id': 291153, 'name': 'grand'}, {'id': 321464, 'name': 'intense'}, {'id': 325773, 'name': 'audacious'}]","L'histoire de Paul Atreides, jeune homme aussi doué que brillant, voué à connaître un destin hors du commun qui le dépasse totalement. Car, s'il veut préserver l'avenir de sa famille et de son peuple, il devra se rendre sur Dune, la planète la plus dangereuse de l'Univers. Mais aussi la seule à même de fournir la ressource la plus précieuse capable de décupler la puissance de l'Humanité. Tandis que des forces maléfiques se disputent le contrôle de cette planète, seuls ceux qui parviennent à dominer leur peur pourront survivre…","Au-delà de la peur, le destin attend.",/qpyaW4xUPeIiYA5ckg5zAZFHvsb.jpg,https://image.tmdb.org/t/p/w500/qpyaW4xUPeIiYA5ckg5zAZFHvsb.jpg,https://www.youtube.com/watch?v=gHt8tCHbB2M
571,tt11657662,The Witcher : Le Cauchemar du Loup,0,https://www.netflix.com/title/81037868,666243,US,en,The Witcher: Nightmare of the Wolf,"Escaping from poverty to become a witcher, Vesemir slays monsters for coin and glory, but when a new menace rises, he must face the demons of his past.","7,0805",https://image.tmdb.org/t/p/w600_and_h900_face/ckjlfMg2lXQK5aav33BCBgtsYWh.jpg,"2021-08-22 00:00:00,000",0,Face your demons.,"7,4",1042,2021,83,"Action,Adventure,Animation","7,2",54341,,,16, Animation,28.0, Action,14.0, Fantasy,,,,, /bmoAT1OD8AAHpBVj4OGvA5UkM9e.png, Studio Mir, KR,iso_3166_1, PL, Poland,666243,MLzbEzVjBt4,https://www.youtube.com/watch?v=MLzbEzVjBt4,666243,"[{'id': 1299, 'name': 'monster'}, {'id': 2343, 'name': 'magic'}, {'id': 13031, 'name': 'creature'}, {'id': 170362, 'name': 'fantasy world'}, {'id': 325811, 'name': 'excited'}]","Ayant fui la pauvreté, le sorceleur Vesemir tue des monstres pour l'argent et la gloire. Mais l'arrivée d'une nouvelle menace fait ressurgir les démons de son passé.",Affrontez vos démons,/4nbCNUIiwosUreAmmPn0nrHCivI.jpg,https://image.tmdb.org/t/p/w500/4nbCNUIiwosUreAmmPn0nrHCivI.jpg,https://www.youtube.com/watch?v=1ZJOqI4gyU0
572,tt1170358,Le Hobbit : La Désolation de Smaug,250000000,http://www.thehobbit.com/,57158,US,en,The Hobbit: The Desolation of Smaug,"The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the One Ring. They all continue their journey to get their gold back from the Dragon, Smaug.","13,0721",https://image.tmdb.org/t/p/w600_and_h900_face/xQYiXsheRCDBA39DOrmaw1aSpbk.jpg,"2013-12-11 00:00:00,000",958400000,Beyond darkness... beyond desolation... lies the greatest danger of all.,"7,6",13756,2013,161,"Adventure,Fantasy","7,8",742083,121938.0, The Hobbit Collection,14, Fantasy,12.0, Adventure,28.0, Action,,,,, /2ycs64eqV5rqKYHyQK0GVoKGvfX.png, New Line Cinema, US,iso_3166_1, NZ, New Zealand,57158,gAo95e7_XKA,https://www.youtube.com/watch?v=gAo95e7_XKA,57158,"[{'id': 1321, 'name': 'gold'}, {'id': 1889, 'name': 'lake'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 603, 'name': 'elves'}, {'id': 604, 'name': 'dwarf'}, {'id': 1370, 'name': 'shapeshifting'}, {'id': 1262, 'name': 'mountain'}, {'id': 3888, 'name': 'giant spider'}, {'id': 4232, 'name': 'melancholy'}, {'id': 9663, 'name': 'sequel'}, {'id': 10468, 'name': 'bear'}, {'id': 11173, 'name': 'troll'}, {'id': 12554, 'name': 'dragon'}, {'id': 41538, 'name': 'turns into animal'}, {'id': 159817, 'name': 'barrel'}, {'id': 170362, 'name': 'fantasy world'}, {'id': 177912, 'name': 'wizard'}, {'id': 189092, 'name': 'journey'}, {'id': 189093, 'name': 'ring'}, {'id': 189115, 'name': 'invisibility'}, {'id': 201774, 'name': 'captured'}, {'id': 209220, 'name': 'live action and animation'}, {'id': 211227, 'name': 'high fantasy'}, {'id': 234213, 'name': 'sword and sorcery'}, {'id': 249821, 'name': 'trekking'}, {'id': 269233, 'name': 'good versus evil'}, {'id': 325804, 'name': 'earnest'}, {'id': 325849, 'name': 'sincere'}]","Bilbon Sacquet est entraîné dans une quête épique pour reconquérir le Royaume perdu des Nains d'Erebor et l'arracher aux griffes de l'effroyable dragon Smaug. Accompagné de 13 Nains et du Magicien Gandalf le Gris, Bilbon s'introduit dans la Montagne Solitaire armé du 'précieux' anneau de Gollum et de Dard, sa lame affûtée.","Au-delà des ténèbres, au-delà de la désolation, se cache le plus grand des dangers.",/sqZWKOM4PXtJQH9tMveBtWCdKri.jpg,https://image.tmdb.org/t/p/w500/sqZWKOM4PXtJQH9tMveBtWCdKri.jpg,https://www.youtube.com/watch?v=Rkz0chZW_VQ
573,tt1172049,Demolition,10000000,https://www.searchlightpictures.com/demolition,303991,US,en,Demolition,An emotionally desperate investment banker finds hope through a woman he meets.,"5,4443",https://image.tmdb.org/t/p/w600_and_h900_face/4t56LZ1KbOOxgKfqMKN6truBDVc.jpg,"2016-04-06 00:00:00,000",4366460,Life: Some disassembly required.,"6,8",2385,2015,101,"Comedy,Drama",7,128483,,,35, Comedy,18.0, Drama,,,,,,, /dK1GZ1u4our8sJW0Sts1JHeNSLn.png, Sidney Kimmel Entertainment, US,iso_3166_1, US, United States of America,303991,IP-q4VMesto,https://www.youtube.com/watch?v=IP-q4VMesto,303991,"[{'id': 1326, 'name': 'infidelity'}, {'id': 242, 'name': 'new york city'}, {'id': 697, 'name': 'loss of loved one'}, {'id': 3725, 'name': 'pregnancy'}, {'id': 10123, 'name': 'dark comedy'}, {'id': 4230, 'name': 'carousel '}, {'id': 4604, 'name': 'father-in-law'}, {'id': 9844, 'name': 'car crash'}, {'id': 11488, 'name': 'pot smoking'}, {'id': 10655, 'name': 'grieving widower'}, {'id': 9872, 'name': 'grief'}, {'id': 10776, 'name': 'marijuana'}, {'id': 10180, 'name': 'male homosexuality'}, {'id': 11612, 'name': 'hospital'}, {'id': 13063, 'name': 'car accident'}, {'id': 159103, 'name': 'mourning'}, {'id': 163037, 'name': 'lgbt teen'}, {'id': 172291, 'name': 'grieving'}, {'id': 187786, 'name': 'vending machine'}, {'id': 208397, 'name': 'death of wife'}, {'id': 226257, 'name': 'investment banker'}, {'id': 226768, 'name': 'station wagon'}, {'id': 325791, 'name': 'defiant'}]","Davis Mitchell, un brillant investisseur, ressent une indifférence incompréhensible après le décès de sa femme dans un accident de voiture. Son comportement devient de plus en plus incohérent et il en vient à faire des confessions surprenantes dans une série de banales lettres de réclamation, qui finissent par attirer l'attention de l'employée du service clients, Karen Mareno. De cet échange va alors naître une relation improbable. Avec l'aide de Karen et de son fils, Davis va devoir démolir sa vie passée afin de mieux se reconstruire.",Ma vie : quelques démontages nécessaires.,/pEUHLhygViZ7n3py1kbJA29zxLC.jpg,https://image.tmdb.org/t/p/w500/pEUHLhygViZ7n3py1kbJA29zxLC.jpg,https://www.youtube.com/watch?v=1J-oqoIyLco
574,tt11729298,American Underdog,25000000,,673309,US,en,American Underdog,"The true story of Kurt Warner, who went from a stockboy at a grocery store to a two-time NFL MVP, Super Bowl champion, and Hall of Fame quarterback.","5,6572",https://image.tmdb.org/t/p/w600_and_h900_face/bzWkU9E1wUEywduYg3cX6iXGMk9.jpg,"2021-12-25 00:00:00,000",26514814,Some dreams become destiny.,"7,1",395,2021,112,"Biography,Drama,Romance","7,1",27381,,,18, Drama,10751.0, Family,,,,,,, /cisLn1YAUuptXVBa0xjq7ST9cH0.png, Lionsgate, US,iso_3166_1, US, United States of America,673309,_6rn-6lKBJ8,https://www.youtube.com/watch?v=_6rn-6lKBJ8,673309,"[{'id': 579, 'name': 'american football'}, {'id': 5565, 'name': 'biography'}, {'id': 12670, 'name': 'los angeles, california'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 201189, 'name': 'nfl (national football league)'}]","D'après les mémoires de Kurt Warner : All Things Possible: My Story of Faith, Football and the First Miracle Season.  Retour sur le parcours du quarterback américain, Kurt Warner, aux nombreuses récompenses...",Certains rêves deviennent destin.,/joo8uCpqZtfHUj7Zmi5LAggmOJz.jpg,https://image.tmdb.org/t/p/w500/joo8uCpqZtfHUj7Zmi5LAggmOJz.jpg,https://www.youtube.com/watch?v=_6rn-6lKBJ8
575,tt1178663,Whatever Works,15000000,https://www.sonyclassics.com/whateverworks/,19265,US,en,Whatever Works,"Whatever Works explores the relationship between a crotchety misanthrope, Boris and a naïve, impressionable young runaway from the south, Melody. When Melody's uptight parents arrive in New York to rescue her, they are quickly drawn into wildly unexpected romantic entanglements. Everyone discovers that finding love is just a combination of lucky chance and appreciating the value of ""whatever works.""","8,4107",https://image.tmdb.org/t/p/w600_and_h900_face/upIYOZbiutCBnvejGYaZlJxxKcs.jpg,"2009-06-19 00:00:00,000",36020534,A new comedy!,"7,079",1800,2009,93,"Comedy,Romance","7,1",78675,,,35, Comedy,10749.0, Romance,,,,,,, /3tfzS2CrX6Ntbu927XzHXEPDA6y.png, Wild Bunch, FR,iso_3166_1, US, United States of America,19265,4mPutNOhsx8,https://www.youtube.com/watch?v=4mPutNOhsx8,19265,"[{'id': 242, 'name': 'new york city'}, {'id': 2487, 'name': 'naivety'}, {'id': 965, 'name': 'age difference'}, {'id': 699, 'name': 'love at first sight'}, {'id': 708, 'name': 'runaway'}, {'id': 6038, 'name': 'marriage'}, {'id': 8778, 'name': 'atheist'}, {'id': 9622, 'name': 'misanthrophy'}, {'id': 10483, 'name': 'eccentric'}, {'id': 11001, 'name': 'religion'}, {'id': 13043, 'name': 'dating'}, {'id': 14669, 'name': 'older man younger woman relationship'}, {'id': 172240, 'name': 'limp'}]","Boris Yellnikoff est un génie de la physique qui a raté son mariage, son prix Nobel et même son suicide. Désormais, ce brillant misanthrope vit seul, jusqu'au soir où une jeune fugueuse, Melody, se retrouve affamée et transie de froid devant sa porte. Boris lui accorde l'asile pour quelques nuits. Rapidement, Melody s'installe.",,/geQfi7TEw25TgZi3d8J4tPH2Rs9.jpg,https://image.tmdb.org/t/p/w500/geQfi7TEw25TgZi3d8J4tPH2Rs9.jpg,https://www.youtube.com/watch?v=7She8yRovsE
576,tt11847410,The Fallout,0,https://www.hbomax.com/the-fallout,795514,US,en,The Fallout,"In the wake of a school tragedy, Vada, Mia and Quinton form a unique and dynamic bond as they navigate the never linear, often confusing journey to heal in a world that feels forever changed.","6,4374",https://image.tmdb.org/t/p/w600_and_h900_face/4ByHl9XRKR2iXbvF0ZilMRD1RcL.jpg,"2021-03-17 00:00:00,000",0,Nothing will ever be the same.,"7,5",1251,2021,96,Drama,7,41135,,,18, Drama,,,,,,,,, None, Clear Horizon Entertainment, US,iso_3166_1, US, United States of America,795514,BFp5zcG58Vg,https://www.youtube.com/watch?v=BFp5zcG58Vg,795514,"[{'id': 6270, 'name': 'high school'}, {'id': 2754, 'name': 'trauma'}, {'id': 10683, 'name': 'coming of age'}, {'id': 11322, 'name': 'female protagonist'}, {'id': 171676, 'name': 'school shooting'}, {'id': 187056, 'name': 'woman director'}, {'id': 226344, 'name': 'generation z'}, {'id': 241738, 'name': 'sister sister relationship'}]","À la suite d'un événement tragique au sein de son lycée, Vada voit ses relations familiales et amicales modifiées à jamais.",Rien ne sera plus jamais pareil.,/4ByHl9XRKR2iXbvF0ZilMRD1RcL.jpg,https://image.tmdb.org/t/p/w500/4ByHl9XRKR2iXbvF0ZilMRD1RcL.jpg,https://www.youtube.com/watch?v=BFp5zcG58Vg
577,tt11866324,Prey,65000000,https://www.20thcenturystudios.com/movies/prey,766507,US,en,Prey,"When danger threatens her camp, the fierce and highly skilled Comanche warrior Naru sets out to protect her people. But the prey she stalks turns out to be a highly evolved alien predator with a technically advanced arsenal.","18,1054",https://image.tmdb.org/t/p/w600_and_h900_face/2FKjLRt7oK1bRRIrxgWmthbBdFh.jpg,"2022-08-02 00:00:00,000",0,They hunt to live. It lives to hunt.,"7,674",7355,2022,100,"Action,Adventure,Horror","7,1",260399,399.0, Predator Collection,53, Thriller,28.0, Action,878.0, Science Fiction,,,,, /h0rjX5vjW5r8yEnUBStFarjcLT4.png, 20th Century Studios, US,iso_3166_1, US, United States of America,766507,br5cxQXKtuc,https://www.youtube.com/watch?v=br5cxQXKtuc,766507,"[{'id': 414, 'name': 'hunter'}, {'id': 10322, 'name': 'native american'}, {'id': 4862, 'name': 'alien life-form'}, {'id': 9951, 'name': 'alien'}, {'id': 9675, 'name': 'prequel'}, {'id': 11181, 'name': 'decapitation'}, {'id': 10468, 'name': 'bear'}, {'id': 15162, 'name': 'dog'}, {'id': 157513, 'name': 'severed foot'}, {'id': 158175, 'name': 'bear attack'}, {'id': 179419, 'name': 'comanche'}, {'id': 186497, 'name': 'human vs alien'}, {'id': 215162, 'name': 'indigenous peoples'}, {'id': 269485, 'name': 'severed arm'}, {'id': 287699, 'name': 'dog hero'}, {'id': 301974, 'name': 'great plains'}, {'id': 325773, 'name': 'audacious'}, {'id': 325811, 'name': 'excited'}]","Lorsque le danger menace son camp, la féroce et très habile guerrière Comanche Naru se met en route pour protéger son peuple. Mais la proie qu'elle traque s'avère être un prédateur extraterrestre très évolué doté d'un arsenal techniquement avancé.",Ils chassent pour vivre. Il vit pour chasser.,/69BH9YefDbStihTi0FJhTJxmtDo.jpg,https://image.tmdb.org/t/p/w500/69BH9YefDbStihTi0FJhTJxmtDo.jpg,https://www.youtube.com/watch?v=DcuPy47vOJ8
578,tt11891850,Deux sœurs,0,https://www.hardtruths.co.uk/,1013154,GB,en,Hard Truths,"Pansy is a woman so full of rage that every interaction she has devolves into lashing out, whether at her utterly cowed husband and son, or random strangers who have the temerity to address her. In contrast, her younger sister Chantelle lives with her two vivacious daughters and plies a successful trade as a hairdresser, putting clients at their ease all day long. Yet beneath Pansy’s abrasive exterior are hints of a more fragile psyche, one motivated by fear and damaged by repressed pain.","11,2827",https://image.tmdb.org/t/p/w600_and_h900_face/eEj1TGrGc4IQ8bscFC17Ggdg6ft.jpg,"2024-12-06 00:00:00,000",718850,,"6,513",116,2024,97,"Comedy,Drama","7,2",7944,,,18, Drama,35.0, Comedy,,,,,,, /iNB1FCwT4XjO6wkN3PnpPnwr9GX.png, Film4 Productions, GB,iso_3166_1, GB, United Kingdom,1013154,Yow9m31osp4,https://www.youtube.com/watch?v=Yow9m31osp4,1013154,"[{'id': 10041, 'name': 'dysfunctional family'}, {'id': 10235, 'name': 'family relationships'}, {'id': 155393, 'name': 'sympathy'}, {'id': 193319, 'name': 'broken family'}, {'id': 203322, 'name': 'dramedy'}, {'id': 210281, 'name': 'sisterhood'}, {'id': 215292, 'name': 'anger issues'}, {'id': 281237, 'name': 'independent film'}, {'id': 292593, 'name': 'intimate'}, {'id': 319397, 'name': 'witty'}, {'id': 359614, 'name': 'sharp'}]","Pansy est rongée par la douleur physique et mentale et son rapport au monde ne passe que la par colère et la confrontation. Son mari Curtley ne sait plus comment la gérer, tandis que son fils Moses vit dans son propre monde. Seule sa sœur, Chantal, la comprend et peut l’aider.",,/4VT0xPLc5cSHXs2ZpnhhyD506B8.jpg,https://image.tmdb.org/t/p/w500/4VT0xPLc5cSHXs2ZpnhhyD506B8.jpg,https://www.youtube.com/watch?v=nfrBzGoIBcY
